from_node,to_node,length_m,highway,name,road_importance,connectivity
254569380,9911436684,25.7908938456186,residential,unnamed,1,12
254569380,254569395,18.32470216085597,residential,unnamed,1,12
254569380,254569381,115.94107865452968,residential,U-13,1,12
254569381,254569379,32.52924030953588,residential,Gali Number 19,1,12
254569381,254569387,33.39926350968828,residential,Gali Number 19,1,12
254569381,254569380,115.94107865452968,residential,U-13,1,12
6193942987,6193942881,65.09726572736855,residential,Lane Number V-40,1,12
6193942987,6193942881,421.1886980542609,residential,unnamed,1,12
6193942987,4146065095,50.32272389324377,residential,Lane Number V-40,1,8
254569384,254569302,48.84654116749167,residential,unnamed,1,12
254569384,9911436684,7.00227008734084,residential,unnamed,1,12
254569384,254569387,116.44904573743212,residential,U-14,1,12
254569387,254569381,33.39926350968828,residential,Gali Number 19,1,12
254569387,254569308,50.3667912559287,residential,Gali Number 19,1,12
254569387,254569384,116.44904573743212,residential,U-14,1,12
254569395,254569378,15.792524624554426,residential,Road Number 16,1,12
254569395,537457008,39.14648204708396,residential,U-35,1,12
254569395,254569380,18.32470216085597,residential,unnamed,1,12
254569398,4135484294,33.31228722244229,residential,U-36,1,12
254569398,9911496091,32.75915531193388,residential,unnamed,1,12
254569398,9911496090,35.445065657802715,residential,unnamed,1,12
254569400,537457008,23.643403394967947,residential,U-35,1,12
254569400,9911436683,46.75160981851567,residential,U-35,1,12
254569400,537457029,9.780917478542795,residential,U-36,1,12
254569407,9911436683,54.76115861697149,residential,U-35,1,12
254569407,254569420,17.636796132193556,residential,Gali Number 15,1,11
254569407,9914374136,11.91329653043712,residential,Gali Number 15,1,10
254569420,254569407,17.636796132193556,residential,Gali Number 15,1,11
254569420,9862084350,249.81748001205221,residential,Gali Number 15,1,7
4202113995,10989109416,7.567729857199119,service,unnamed,1,12
4202113995,10989109418,13.939394640919225,service,unnamed,1,12
4202113995,4202114000,62.72661091463089,service,unnamed,1,12
4202114000,10989140266,9.86215220556653,service,unnamed,1,12
4202114000,414357457,45.071093967028936,service,unnamed,1,14
4202114000,4202113995,62.72661091463089,service,unnamed,1,12
254569425,7479404876,128.4424548295843,residential,unnamed,1,11
254569425,254569420,46.55659627583507,residential,unnamed,1,10
254569426,254569432,99.79218551027309,residential,unnamed,1,4
254569432,254569425,107.8184910184804,residential,unnamed,1,8
13240462310,13049915269,45.240438911022835,residential,National Media Centre - Peripheral Road,1,12
13240462310,1564884134,76.18138156411597,residential,National Media Centre - Peripheral Road,1,12
13240462310,12874592608,93.80031956017054,residential,National Media Crentre Road,1,12
13240462311,13042775314,36.63143341108733,residential,unnamed,1,12
13240462311,1564884162,155.45632337417868,residential,National Media Centre - Peripheral Road,1,12
13240462311,13049915269,7.586304281994302,residential,National Media Centre - Peripheral Road,1,12
10978241546,13327512316,11.296327263785534,service,unnamed,1,6
10978241546,13327512316,476.04318669184823,service,unnamed,1,6
6189878326,11021379822,500.11333525360016,residential,unnamed,1,6
6189878326,11021379822,21.178619616351224,tertiary,unnamed,2,6
12794137661,1399602320,17.135777606365803,service,DLF Tower 10th Road,1,8
12794137661,12794137680,110.40475762529044,service,unnamed,1,10
12794137665,12794137680,26.181910165759046,service,unnamed,1,8
12794137666,12794137675,31.173156405649156,service,unnamed,1,8
12794137675,12794137691,4.885399317571204,service,unnamed,1,10
12794137675,12794137678,34.82260462405879,service,unnamed,1,10
12794137675,12794137666,31.17315640564915,service,unnamed,1,8
10989104206,10989089604,50.276691866326594,service,unnamed,1,8
12794137678,6193181071,43.726422024146686,tertiary,unnamed,2,8
12794137678,12794137675,34.82260462405879,service,unnamed,1,10
12794137680,12794137665,26.181910165759046,service,unnamed,1,8
12794137680,12794137661,110.40475762529044,service,unnamed,1,10
12794137680,12794137700,25.70405836832976,service,unnamed,1,10
12794137691,12794137675,4.885399317571204,service,unnamed,1,10
12794137691,12794137700,20.62149620692489,service,unnamed,1,8
2725432413,2721312541,951.8230261818113,unknown,unnamed,1,10
12794137700,12794137680,25.70405836832976,service,unnamed,1,10
12794137700,12794137691,11.974592130684623,service,unnamed,1,8
10996518018,9911496091,34.192358159837035,residential,unnamed,1,8
4139895940,4139895943,33.44094460834653,residential,unnamed,1,12
4139895940,537504282,110.49528365696241,residential,unnamed,1,12
4139895940,4135483759,156.43039567790325,residential,Gali Number 62,1,12
4139895943,1648207181,11.778382512076012,residential,U 59 Road,1,12
4139895943,1648207212,22.60111961551409,residential,U 59 Road,1,12
4139895943,4139895940,33.44094460834653,residential,unnamed,1,12
3512126602,4135484360,19.251453120882292,tertiary,Moulsari Road,2,12
3512126602,2332790935,53.81785548294916,tertiary,Moulsari Road,2,10
3512126602,6193942881,68.96954075906456,residential,Lane Number V-40,1,12
11002861916,11002861919,44.52975849890363,residential,unnamed,1,12
11002861916,4135552591,106.89246491044747,residential,unnamed,1,12
11002861916,11002861917,23.833993833402,service,unnamed,1,8
3742510225,5974363918,10.754898566118225,residential,unnamed,1,5
3742510225,11502351996,21.69237932975168,service,unnamed,1,10
3742510226,3742510234,115.31575216544167,service,unnamed,1,12
3742510226,3742510232,105.7867231798635,service,unnamed,1,8
3742510226,11502351996,11.93594142921468,service,unnamed,1,12
3742510232,3742510226,105.7867231798635,service,unnamed,1,8
3742510234,3742510226,115.31575216544167,service,unnamed,1,12
3742510234,3742510239,112.93283313444411,service,unnamed,1,8
3742510234,11502352003,50.80927613313624,service,unnamed,1,8
3742510239,3742510234,112.93283313444411,service,unnamed,1,8
11002861917,11002861916,23.833993833402,service,unnamed,1,8
4139896004,4139896014,106.05322022789296,residential,unnamed,1,9
4139896004,254569432,45.096299093740164,residential,unnamed,1,6
4139896014,254569425,47.90628062017692,residential,unnamed,1,11
4139896014,4139896018,106.32194286238824,residential,unnamed,1,10
4139896014,4140072305,130.33274621004045,"['service', 'residential']",unnamed,1,12
4139896018,4139896014,106.32194286238824,residential,unnamed,1,10
4139896018,4139896004,92.75364488062732,residential,unnamed,1,7
9872993499,13289640464,82.54222242537493,footway,unnamed,1,12
9872993499,11335757048,189.43287906874906,unknown,unnamed,1,12
9872993499,11335757048,39.65151307831025,unknown,unnamed,1,12
1988848864,3504656971,8.88351991642493,steps,unnamed,1,10
1988848864,4757946055,550.1309400831994,unknown,Rapid MetroRail Gurgaon,1,8
1988848864,2533456552,1477.3624731402922,unknown,Rapid MetroRail Gurgaon,1,12
10989014247,4135484308,52.90813437098934,service,unnamed,1,12
10989014247,4135484306,60.24848559786354,service,unnamed,1,12
10989014247,10989014248,40.898983944994946,service,unnamed,1,8
10989014248,10989014247,40.898983944994946,service,unnamed,1,8
11335757048,9872993499,39.65151307831025,unknown,unnamed,1,12
11335757048,9872993499,189.4328790687491,unknown,unnamed,1,12
11335757048,11335757052,81.57453115214334,"['steps', 'footway']",unnamed,1,8
11335757052,11335757048,81.57453115214334,"['steps', 'footway']",unnamed,1,8
4139896083,4146080477,10.069490840547362,residential,unnamed,1,12
4139896083,414356222,52.810306828357994,residential,unnamed,1,14
4139896083,4146080479,26.109073843028625,residential,unnamed,1,12
4139896086,4202050078,51.732956167139776,residential,unnamed,1,12
4139896086,414355527,115.94936539079933,residential,unnamed,1,12
4139896086,4203730476,36.09525955040418,residential,unnamed,1,12
5487635744,4135484324,189.77493613663324,residential,unnamed,1,8
5487635744,4196427375,171.09735781101338,residential,unnamed,1,8
5487635744,4135484344,143.58606465042521,residential,unnamed,1,12
5487635745,254569302,5.491966250684554,residential,Gali Number 15,1,10
5487635745,9914374136,47.50539520947263,residential,Gali Number 15,1,8
12100496070,4196533036,58.420274629387656,service,unnamed,1,8
5830110543,535297605,49.316343633277526,service,unnamed,1,7
5830110543,266585960,80.9285910804447,secondary,unnamed,3,6
1648520566,273456813,10.306960945527361,service,unnamed,1,10
1648520566,535297601,36.69241654477091,service,unnamed,1,12
1648520566,1648207457,51.685246436956774,footway,unnamed,1,12
1648520570,1648207457,62.14976864762504,footway,unnamed,1,12
1648520570,1648520588,54.49959393594531,footway,unnamed,1,10
1648520570,1648520582,43.75044013345007,footway,unnamed,1,10
1648520588,11502253744,19.844359418291937,residential,unnamed,1,8
1648520588,1648520570,54.49959393594531,footway,unnamed,1,10
9911496077,1648207238,22.66559426494436,living_street,unnamed,1,12
9911496077,1648207181,60.2414321985575,living_street,unnamed,1,12
9911496077,9911496085,108.47243643205516,service,unnamed,1,12
9911496085,1648207343,17.398442378962606,service,unnamed,1,12
9911496085,1648207289,87.76600867473861,service,unnamed,1,8
9911496085,9911496077,108.47243643205516,service,unnamed,1,12
9911496089,9911496090,63.15141094470117,living_street,unnamed,1,8
9911496090,9911496089,63.15141094470117,living_street,unnamed,1,8
9911496090,254569398,35.445065657802715,residential,unnamed,1,12
9911496090,10996535324,51.76974192779365,residential,unnamed,1,12
9911496091,4135483785,77.09052630245631,residential,unnamed,1,8
9911496091,10996518018,34.192358159837035,residential,unnamed,1,8
9911496091,254569398,32.75915531193388,residential,unnamed,1,12
12105551278,4196533036,31.803283550260666,service,unnamed,1,8
12105551279,4875345491,25.731916826562784,service,unnamed,1,10
4196511220,10989032223,63.462616592832156,service,unnamed,1,14
4196511220,4196511225,61.449743759815675,service,unnamed,1,10
4196511220,4196520833,70.33255397002496,service,unnamed,1,14
4196511220,414357411,91.26473268945068,service,unnamed,1,14
4196511225,4196511220,61.449743759815675,service,unnamed,1,10
6191492609,6191492620,12.035495368483918,service,unnamed,1,12
6191492609,10272736787,27.56398486726761,service,unnamed,1,10
6191492609,6191492614,73.77371549785562,service,unnamed,1,12
6191492614,6191492620,63.79890016716941,service,unnamed,1,12
6191492614,6191492621,9.949398138812127,service,unnamed,1,12
6191492614,6191492609,73.77371549785562,service,unnamed,1,12
6191492618,6191492619,79.93052831479618,service,unnamed,1,12
6191492618,6191492619,105.51945706783832,service,unnamed,1,12
6191492618,6191492620,17.084881251412362,service,unnamed,1,12
6191492619,6191492618,79.93052831479618,service,unnamed,1,12
6191492619,6191492618,105.51945706783832,service,unnamed,1,12
6191492619,6191492621,14.511480674665618,service,unnamed,1,12
6191492620,6191492609,12.035495368483918,service,unnamed,1,12
6191492620,6191492614,63.79890016716941,service,unnamed,1,12
6191492620,6191492618,17.084881251412362,service,unnamed,1,12
6191492621,6191492619,14.511480674665618,service,unnamed,1,12
6191492621,6191492614,9.949398138812127,service,unnamed,1,12
6191492621,6191492622,43.99545918182849,service,unnamed,1,11
6191492622,6502334505,120.2639998356565,tertiary,unnamed,2,9
6191492622,5228465956,467.5048123967244,tertiary_link,unnamed,1,10
6191492622,6191492621,43.99545918182849,service,unnamed,1,11
10994052699,7484462419,37.62678588460733,residential,U-78,1,8
10994052699,484649625,30.585575972224234,residential,U-78,1,14
10994052699,10994052701,24.407695597814005,residential,unnamed,1,8
10994052701,10994052699,24.407695597814005,residential,unnamed,1,8
9914134127,1564014083,14.776723231276831,service,unnamed,1,9
9914134127,9914134128,162.39058562220487,service,unnamed,1,10
9914134128,266586114,74.87447800996829,service,unnamed,1,12
9914134128,266586113,16.83421561431555,service,unnamed,1,12
9914134128,9914134127,162.39058562220487,service,unnamed,1,10
9914134138,4135484302,108.07613194957409,service,unnamed,1,8
414355084,414356845,72.08085736331815,residential,unnamed,1,8
6502334497,11829812933,16.464039367453356,service,unnamed,1,14
6502334497,2511126289,38.95426048830762,service,unnamed,1,14
6502334497,7479404859,47.56561601594002,service,unnamed,1,14
6502334497,13295285670,57.205304162758985,footway,unnamed,1,14
9945116352,3735854653,50.322854312928094,footway,unnamed,1,9
9945116352,4252843351,25.069170731568814,service,unnamed,1,8
6502334503,6502334501,15.464832538303606,service,unnamed,1,12
6502334503,11829812933,16.874456039072093,service,unnamed,1,12
6502334503,6502334504,50.41297963302377,service,unnamed,1,12
4146065095,6193942987,50.32272389324377,residential,Lane Number V-40,1,8
13245943507,6322678076,93.6167455715028,tertiary,unnamed,2,8
13245943507,13245943511,48.82274114836838,footway,unnamed,1,10
13245943508,13245943510,0.5772984705535381,footway,unnamed,1,12
13245943508,13245943509,15.461557060803111,steps,unnamed,1,12
13245943508,6322678027,6.764434600379832,"['steps', 'footway']",unnamed,1,12
13245943509,13245943511,0.6588832145102528,footway,unnamed,1,12
13245943509,13245943508,15.461557060803111,steps,unnamed,1,12
13245943509,6322678027,22.266292066430523,footway,unnamed,1,12
13245943510,13245943508,0.5772984705535381,footway,unnamed,1,12
13245943510,13245943511,15.46618837127454,steps,unnamed,1,12
13245943510,6322678029,103.20198455143723,"['steps', 'footway']",unnamed,1,10
13245943511,13245943509,0.6588832145102528,footway,unnamed,1,12
13245943511,13245943510,15.46618837127454,steps,unnamed,1,12
13245943511,13245943507,48.82274114836838,footway,unnamed,1,10
13245943513,13245943516,2.940566756627193,footway,unnamed,1,12
13245943513,13245943530,127.01048169540947,footway,unnamed,1,12
13245943513,13245943517,23.635538449109603,"['steps', 'footway']",unnamed,1,12
13245943515,13245943518,24.974489555695374,footway,unnamed,1,10
13245943515,13245943517,1.6092856288685158,footway,unnamed,1,12
13245943515,13245943516,21.743334865053182,"['steps', 'footway']",unnamed,1,12
13245943516,13245943513,2.940566756627193,footway,unnamed,1,12
13245943516,13245943517,20.31190108992055,steps,unnamed,1,12
13245943516,13245943515,21.743334865053182,"['steps', 'footway']",unnamed,1,12
13245943517,13245943516,20.31190108992055,steps,unnamed,1,12
13245943517,13245943515,1.6092856288685158,footway,unnamed,1,12
13245943517,13245943513,23.635538449109603,"['steps', 'footway']",unnamed,1,12
13245943518,1399602322,183.71879886300826,service,unnamed,1,8
13245943518,13245943515,24.974489555695374,footway,unnamed,1,10
13245943523,13245943532,2.9866524374532033,footway,unnamed,1,12
13245943523,13245943528,26.193614020753202,"['steps', 'footway']",unnamed,1,12
13245943523,13245943528,25.9427382239371,"['steps', 'footway']",unnamed,1,12
13245943528,13245943530,2.968367548830495,footway,unnamed,1,12
13245943528,13245943523,26.193614020753202,"['steps', 'footway']",unnamed,1,12
13245943528,13245943523,25.9427382239371,"['steps', 'footway']",unnamed,1,12
13245943530,13245943528,2.968367548830495,footway,unnamed,1,12
13245943530,13245943513,127.01048169540947,footway,unnamed,1,12
13245943530,13245943533,11.630883596169799,"['steps', 'footway']",unnamed,1,12
13245943532,13245943533,28.082412542918345,footway,unnamed,1,12
13245943532,13245943523,2.9866524374532033,footway,unnamed,1,12
13245943532,7479404864,20.319613327413144,footway,unnamed,1,10
13245943533,13245943532,28.082412542918345,footway,unnamed,1,12
13245943533,9942251755,44.85023304863351,footway,unnamed,1,12
13245943533,13245943530,11.630883596169799,"['steps', 'footway']",unnamed,1,12
414355182,10732197244,33.94835071611676,residential,unnamed,1,10
414355182,9947422766,50.88343753929921,tertiary,Udyog Vihar Phase V Road,2,8
414355183,11002856687,31.336032051529095,tertiary,Udyog Vihar Phase V Road,2,8
414355183,11002777962,74.84405637967842,residential,unnamed,1,10
2723958520,11843196698,605.6399623371971,unknown,unnamed,1,10
2723958521,11381082095,65.42430820111421,unknown,unnamed,1,16
2723958521,11843196698,2.825992905279963,unknown,unnamed,1,18
2723958521,11843196698,2.825992905279963,unknown,unnamed,1,18
2723958521,2727388943,455.9441925187911,unknown,unnamed,1,16
2723958521,4196437754,874.5652584828069,unknown,unnamed,1,18
4196437754,2723958521,874.5652584828068,unknown,unnamed,1,18
4196437754,2721312541,1853.2020217078884,unknown,unnamed,1,16
4196437754,254569294,764.219806427046,unknown,unnamed,1,15
4196437754,2727388943,779.1571650653786,unknown,unnamed,1,14
2721312541,4196437754,1853.2020217078884,unknown,unnamed,1,16
2721312541,2719652789,2348.0558879278506,unknown,unnamed,1,10
2721312541,2724959565,846.5347806220786,unknown,unnamed,1,14
2721312541,2725432413,951.8230261818113,unknown,unnamed,1,10
5228465956,13245943507,12.741946453007236,tertiary,unnamed,2,9
5228465956,6322678027,28.09050033567656,footway,unnamed,1,11
9911627574,1648207422,20.130709704448442,service,unnamed,1,10
9911627574,9911627575,127.6823598988302,secondary,unnamed,3,8
9911627575,9911627576,19.4094030295644,service,unnamed,1,10
9911627575,6467829008,934.3691851165115,secondary,unnamed,3,5
9911627576,9911627575,19.4094030295644,service,unnamed,1,10
9911627576,1648207361,24.245135938220262,service,unnamed,1,12
9911627576,1648207457,102.30640085020656,pedestrian,unnamed,1,12
7041199931,14086882875,17.930645572813734,tertiary,Moulsari Road,2,7
7041199931,6621969570,159.74473806070932,residential,National Media Crentre Road,1,9
5228465982,1987622565,186.4663401484329,secondary_link,unnamed,1,6
5228465982,11939315166,144.44319628938248,secondary,unnamed,3,6
9911627590,4757946061,35.241330425318864,tertiary,unnamed,2,7
9911627590,1564804659,350.732530032839,service,unnamed,1,12
7041199945,14086882873,39.39724263353379,secondary_link,unnamed,1,7
7041199945,11843196697,32.07138131248645,secondary,unnamed,3,6
414355291,11002777959,31.138470849096546,residential,unnamed,1,12
414355291,9947422765,55.8834571285076,residential,unnamed,1,12
414355291,11002827843,31.929703943882743,residential,unnamed,1,12
7484460905,7484460907,44.29854069965205,residential,U-73,1,8
7484460907,4146148455,61.21011384977468,residential,U-73,1,12
7484460907,484649630,34.44379074996453,residential,unnamed,1,14
7484460907,7484460905,44.29854069965205,residential,U-73,1,8
10976554858,4202142610,30.181362174770744,service,unnamed,1,8
2724843381,11455750857,620.2394848883387,unknown,unnamed,1,16
2724843381,2723994003,3440.601900984447,unknown,unnamed,1,10
2724843381,2724843381,1514.7421263220951,unknown,unnamed,1,16
2724843381,2724843381,1514.7421263220951,unknown,unnamed,1,16
13049530735,13049530736,47.3360987807914,service,unnamed,1,8
13049530736,535297604,27.82995997465236,service,unnamed,1,10
13049530736,4135484302,103.7653021782514,service,unnamed,1,12
13049530736,13049530735,47.3360987807914,service,unnamed,1,8
1374550411,1374550416,318.71162318457823,tertiary,Jacaranda Marg,2,12
1374550411,11491501509,952.5302328482649,tertiary,Jacaranda Marg,2,8
1374550411,6406125802,132.50942637621566,residential,unnamed,1,12
1374550416,4145980061,83.85531831056898,tertiary,Jacaranda Marg,2,12
1374550416,1374550411,318.71162318457823,tertiary,Jacaranda Marg,2,12
1374550416,6193115304,85.19785696087936,residential,unnamed,1,12
1374550418,4146148462,47.57672832793723,residential,unnamed,1,12
1374550418,6193115304,31.623572138519798,residential,unnamed,1,12
1374550418,4146148468,63.64817221648477,residential,N-6,1,12
4196528041,12114623609,18.27201081406542,service,unnamed,1,8
4196528041,9913826109,175.73933124016574,service,unnamed,1,8
4196528044,4196526865,6.387595466373742,service,unnamed,1,8
4196528044,10976543268,94.53840544569374,service,unnamed,1,6
1374550420,1374550421,52.890955452459785,residential,unnamed,1,12
1374550420,11021346059,7.820871963233595,residential,unnamed,1,12
1374550420,10148717675,175.03746468355607,residential,unnamed,1,12
1374550421,1374550427,54.3090845832725,residential,unnamed,1,12
1374550421,1374550420,52.890955452459785,residential,unnamed,1,12
1374550421,4146148475,162.12894509209298,residential,unnamed,1,12
6618795965,6618795966,113.02184326687653,service,unnamed,1,6
6618795966,8113691717,73.61537963232922,tertiary,unnamed,2,7
6618795966,6618795965,113.02184326687653,service,unnamed,1,6
6618795967,6618795966,60.40940062791204,tertiary,unnamed,2,8
6618795967,6502334495,33.574372292099746,service,unnamed,1,10
1374550423,9913624543,3.377330920233516,tertiary,Jacaranda Marg,2,10
1374550423,9913624542,44.46186235242177,tertiary,Jacaranda Marg,2,8
1374550427,1374550421,54.3090845832725,residential,unnamed,1,12
1374550427,249223913,69.56727805716264,residential,unnamed,1,14
1374550427,4146148482,216.15061164710247,residential,unnamed,1,12
1572294633,4203730472,39.31879516490993,residential,unnamed,1,10
1572294633,9914122788,36.38451784054874,tertiary,Udyog Vihar Phase V Road,2,8
10688491516,10588637199,1.6262991582130517,footway,unnamed,1,12
10688491516,10588637203,33.091776600482795,footway,unnamed,1,12
10688491516,13246051195,23.85749784110698,"['steps', 'footway']",unnamed,1,12
10688491518,10588637199,4.032160687779532,footway,unnamed,1,8
10976489471,4196520852,49.221610546329806,service,unnamed,1,8
10976489470,4196520860,50.89948670779854,service,unnamed,1,6
8824533018,10882669363,49.40491520423933,secondary,unnamed,3,6
10996535324,10996535325,31.35527246635036,residential,unnamed,1,8
10996535324,9911496090,51.76974192779365,residential,unnamed,1,12
10996535324,4135483763,283.3157829519556,residential,unnamed,1,8
8824533021,8824533022,260.8995137346251,tertiary,unnamed,2,8
8824533021,8824533018,777.838759627066,secondary_link,Flyover,1,6
8824533022,1564804659,21.386158754540016,tertiary,Jacaranda Marg,2,13
8824533022,1564804660,24.757050901206817,tertiary,Jacaranda Marg,2,9
10996535325,10996535324,31.35527246635036,residential,unnamed,1,8
11021357119,11502262313,34.687099176525514,residential,unnamed,1,8
11021357119,11502262315,11.439126838537868,service,unnamed,1,10
11021357120,11502262315,40.13257461061102,service,unnamed,1,8
414355527,11002827843,30.341734492223676,residential,unnamed,1,12
414355527,414356390,62.15998428207698,residential,unnamed,1,12
414355527,4139896086,115.94936539079933,residential,unnamed,1,12
3735851081,9911436686,4.809766793791,service,unnamed,1,8
3735851081,10116228715,71.9315372504132,service,unnamed,1,10
3735851081,6479976601,11.778677965203503,service,unnamed,1,12
11021357124,10148717675,59.06927811020563,residential,unnamed,1,8
3735851089,13974256566,52.51858718388959,service,unnamed,1,8
3735851101,5228465956,30.00683029065919,tertiary,unnamed,2,9
3735851101,6542350890,82.81204485660126,service,unnamed,1,12
6322678027,5228465956,28.09050033567656,footway,unnamed,1,11
6322678027,13245943508,6.764434600379831,"['steps', 'footway']",unnamed,1,12
6322678027,13245943509,22.266292066430523,footway,unnamed,1,12
2332790935,7479404907,6.003082382119564,tertiary,Moulsari Road,2,8
2332790935,3512126602,53.81785548294916,tertiary,Moulsari Road,2,10
6193115304,4146148466,20.895237474888507,residential,unnamed,1,12
6193115304,1374550418,31.623572138519798,residential,unnamed,1,12
6193115304,1374550416,85.19785696087936,residential,unnamed,1,12
8763576565,4135483778,32.077327796915625,residential,unnamed,1,12
8763576565,10996488457,28.835343393127346,residential,unnamed,1,8
8763576565,8763576566,36.28340639836399,residential,unnamed,1,8
8763576566,8763576565,36.28340639836399,residential,unnamed,1,8
13118738692,1564884156,22.918979122834134,path,unnamed,1,12
13118738692,13036758673,23.861593985129563,path,unnamed,1,12
13118738692,1564884130,80.69596789567373,"['residential', 'path']",unnamed,1,12
537456909,254569367,15.676586023865262,residential,Road Number 16,1,12
537456909,254569360,15.265825528711579,residential,Road Number 16,1,12
537456909,537456960,40.440023482319226,residential,unnamed,1,12
537456939,537456985,68.52021215770843,residential,unnamed,1,14
537456939,537504281,37.00250188820264,residential,unnamed,1,14
537456939,4135483780,33.03018076683179,residential,unnamed,1,14
537456939,7479404873,66.28925018309153,residential,unnamed,1,14
11502113078,11502113090,16.029318919689175,service,unnamed,1,11
11502113078,414357452,18.382920730777656,service,unnamed,1,11
11502113086,4203710493,5.262371648106718,service,unnamed,1,11
11502113086,11502113090,18.08467696397347,service,unnamed,1,11
11502113086,11502113078,136.13544015705583,service,unnamed,1,10
537456960,537456985,34.28459505796784,residential,unnamed,1,12
537456960,537456909,40.440023482319226,residential,unnamed,1,12
537456960,537457008,170.7514047159762,residential,U-34 Road,1,12
11502113090,11502113086,18.08467696397347,service,unnamed,1,11
11502113090,11502113078,16.029318919689175,service,unnamed,1,11
11502113090,11502113091,9.513457444946694,footway,unnamed,1,8
11502113091,11502113090,9.513457444946694,footway,unnamed,1,8
537456985,537456939,68.52021215770843,residential,unnamed,1,14
537456985,537456960,34.28459505796784,residential,unnamed,1,12
537456985,537457029,169.8366985054766,residential,unnamed,1,12
12874592608,13240462310,93.80031956017054,residential,National Media Crentre Road,1,12
12874592608,6621969570,21.975546609647846,residential,National Media Crentre Road,1,11
12874592608,12874592610,193.3916598849432,residential,unnamed,1,12
6193942881,6193942987,65.09726572736855,residential,Lane Number V-40,1,12
6193942881,6193942987,421.1886980542609,residential,unnamed,1,12
6193942881,3512126602,68.96954075906456,residential,Lane Number V-40,1,12
12874592610,1564884175,17.142423860117564,residential,unnamed,1,8
12874592610,13042775314,28.410637840386364,residential,unnamed,1,12
12874592610,12874592608,193.3916598849432,residential,unnamed,1,12
11002777959,414355291,31.138470849096546,residential,unnamed,1,12
11002777959,11002777962,84.41619383849637,residential,unnamed,1,12
11002777959,11002777960,32.062355749881995,residential,unnamed,1,8
11002777962,11002777959,84.41619383849637,residential,unnamed,1,12
11002777962,414355183,74.84405637967842,residential,unnamed,1,10
11002777962,11002777963,21.25363843731459,service,unnamed,1,8
11002777963,11002777962,21.25363843731459,service,unnamed,1,8
11002777960,11002777959,32.062355749881995,residential,unnamed,1,8
537457008,254569400,23.643403394967947,residential,U-35,1,12
537457008,254569395,39.14648204708396,residential,U-35,1,12
537457008,537456960,170.7514047159762,residential,U-34 Road,1,12
537457029,4135484294,29.539352507778933,residential,U-36,1,12
537457029,254569400,9.780917478542795,residential,U-36,1,12
537457029,537456985,169.8366985054766,residential,unnamed,1,12
6193181067,6618760977,19.90471782207569,service,unnamed,1,16
6193181070,6193181071,123.0516280986642,service,unnamed,1,6
6193181071,6618795967,14.621489368272682,tertiary,unnamed,2,8
6193181071,6193181070,123.0516280986642,service,unnamed,1,6
11002892691,4146080479,62.14565886890737,residential,unnamed,1,8
10989015443,10989015448,18.65934192023223,service,unnamed,1,12
10989015443,10989015448,80.04156528821721,service,unnamed,1,12
10989015443,4196526868,172.4673851312001,service,unnamed,1,10
10989015448,10989015443,18.65934192023223,service,unnamed,1,12
10989015448,10989015443,80.04156528821721,service,unnamed,1,12
10989015448,4196526865,21.469719665454676,service,unnamed,1,10
13967298970,10116228715,51.84568495024595,tertiary,unnamed,2,7
13967298979,13245944275,52.01980940227373,tertiary,unnamed,2,6
13967298979,13967298970,145.01264125801364,service,unnamed,1,6
10691006887,10691006888,59.014433581458825,service,unnamed,1,8
10691006887,6618494671,10.092072376471801,footway,unnamed,1,10
10691006888,6618494673,10.897737286190267,service,unnamed,1,10
10691006888,3735847143,142.81966115936527,service,unnamed,1,7
11002861920,11002861919,27.828389142075903,service,unnamed,1,8
9914282427,4567599947,43.395167854709776,footway,DLF Cybercity footpath,1,10
9914282427,2339181946,42.08228749134379,service,unnamed,1,8
12121633219,4145987188,84.84045575455214,service,unnamed,1,8
12121633219,12121633220,39.931547236802366,service,unnamed,1,12
12121633219,4135552629,20.22225413114233,service,unnamed,1,12
12121633220,12121633219,39.931547236802366,service,unnamed,1,12
12121633220,12121633222,77.05812460309303,service,unnamed,1,8
12121633220,12121633221,20.546031637500466,service,unnamed,1,10
12121633221,4202050075,18.794517226785302,tertiary,Udyog Vihar Phase V Road,2,8
12121633221,12121633220,20.546031637500466,service,unnamed,1,10
12121633222,12121633220,77.05812460309303,service,unnamed,1,8
9914282443,5228410048,170.54396117596863,tertiary,unnamed,2,7
9914282443,6542335505,94.90718504829611,service,unnamed,1,10
13245944275,13967298970,9.160907740259905,tertiary,unnamed,2,6
13245944275,6191751550,534.4002261824911,tertiary_link,unnamed,1,6
10976506378,4196526869,89.73888689051208,service,unnamed,1,6
13289640463,2511126289,25.821524490364908,service,unnamed,1,12
13289640463,13289640464,35.29760670099858,"['steps', 'footway']",unnamed,1,12
13289640463,13289640464,35.43808310814064,"['steps', 'footway']",unnamed,1,12
13289640464,9872993499,82.54222242537493,footway,unnamed,1,12
13289640464,13289640463,35.29760670099858,"['steps', 'footway']",unnamed,1,12
13289640464,13289640463,35.43808310814064,"['steps', 'footway']",unnamed,1,12
4202050075,1572294633,51.54964818805848,tertiary,Udyog Vihar Phase V Road,2,8
4202050075,4203730474,37.99851334729917,residential,unnamed,1,12
4202050076,414356212,6.874502452846932,residential,unnamed,1,12
4202050076,414356261,52.35134755113383,residential,unnamed,1,12
4202050076,4203730474,38.865232236299896,residential,unnamed,1,14
4202050078,414356261,8.284166330013402,residential,unnamed,1,12
